,wins,local,opponent,local_points,opponent_points,duration,date,event,category,round,has_video,url_video
16,0,NAKANO Shugen,TOMIZUKA Kohei,0,100,05:00,9 Dec 2017,Asian Open Hong Kong 2017,-66 kg,Round 2,False,
17,0,NAKANO Shugen,CHIBANA Charles,0,110,00:00,2 Dec 2017,Grand Slam Tokyo 2017,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_m_0066_0043
18,0,NAKANO Shugen,ABDULZHALILOV Abdula,0,120,01:45,26 Oct 2017,Grand Slam Abu Dhabi 2017,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_m_0066_0013
19,0,NAKANO Shugen,KATZ Nathan,0,10,00:56,28 Aug 2017,World Championships Budapest 2017,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0066_0071
20,0,NAKANO Shugen,ALBASHI Abdulaziz,0,10,05:00,8 Jul 2017,Asian Open Taipei 2017,-66 kg,Bronze,False,
21,0,NAKANO Shugen,KATZ Nathan,0,0,05:52,8 Jul 2017,Asian Open Taipei 2017,-66 kg,Semi-Final,False,
22,1,NAKANO Shugen,CHAN Hao Cheng,10,0,05:00,8 Jul 2017,Asian Open Taipei 2017,-66 kg,Quarter-Final,False,
23,1,NAKANO Shugen,SOH Yew Ing,100,0,00:33,8 Jul 2017,Asian Open Taipei 2017,-66 kg,Round 1,False,
24,0,NAKANO Shugen,NURILLAEV Sardor,0,100,01:37,26 May 2017,Asian Championships Hong Kong 2017,-66 kg,Round 1,False,
25,0,NAKANO Shugen,ISODA Norihito,0,100,00:00,2 Dec 2016,Grand Slam Tokyo 2016,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2016_m_0066_0010
26,0,NAKANO Shugen,QING Daga,0,110,03:38,18 Nov 2016,Grand Prix Qingdao 2016,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_chn2016_m_0066_0014
27,0,NAKANO Shugen,ARDANOV Anzaur,0,100,00:40,18 Nov 2016,Grand Prix Qingdao 2016,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_chn2016_m_0066_0012
28,1,NAKANO Shugen,HUANG Sheng-Ting,0,0,05:00,18 Nov 2016,Grand Prix Qingdao 2016,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_chn2016_m_0066_0008
29,0,NAKANO Shugen,ZHUBATKAN Sunggat,0,2,05:00,10 Sep 2016,Asian Championships Kochi 2016,-66 kg,Round 1,False,
30,0,NAKANO Shugen,MA Duanbin,0,100,00:00,4 Dec 2015,Grand Slam Tokyo 2015,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2015_m_0066_0023
31,0,NAKANO Shugen,MA Duanbin,0,100,00:00,26 Nov 2015,Grand Prix Jeju 2015,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_kor2015_m_0066_0034
32,0,NAKANO Shugen,JEONG Yonguk,0,0,05:00,8 Oct 2015,Asian Championships Bangkok 2015,-66 kg,Round 1,False,
0,0,GUSIC Marko,BURNS Nathon,0,100,01:45,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0079
1,1,GUSIC Marko,WYSON Dylesi,100,0,03:43,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0029
2,0,GUSIC Marko,NINIASHVILI Bagrati,0,100,01:20,13 Sep 2018,European Championships Sofia 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/eju_jun2018_m_0066_0023
3,1,GUSIC Marko,MUZHAILA Dzmitry,10,0,00:00,13 Sep 2018,European Championships Sofia 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/eju_jun2018_m_0066_0014
4,0,GUSIC Marko,HUSEYNOV Elchin,0,10,05:23,2 Jun 2018,Continental Cup Leibnitz 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/cont_cup_jun_aut2018_m_0066_0111
5,1,GUSIC Marko,WIESINGER Mario,100,0,02:52,2 Jun 2018,Continental Cup Leibnitz 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/cont_cup_jun_aut2018_m_0066_0094
6,1,GUSIC Marko,LAVERSIN Dorian,100,0,05:35,2 Jun 2018,Continental Cup Leibnitz 2018,-66 kg,Round 1,False,
7,0,GUSIC Marko,FLICKER Tal,0,100,00:00,26 Apr 2018,European Championships Tel Aviv 2018,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_m_0066_0034
8,0,GUSIC Marko,MEDVES Matteo,0,100,00:00,26 Apr 2018,European Championships Tel Aviv 2018,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_m_0066_0031
9,1,GUSIC Marko,SHERSHAN Dzmitry,10,0,06:19,26 Apr 2018,European Championships Tel Aviv 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_m_0066_0025
10,1,GUSIC Marko,OLEINIC Sergiu,100,0,00:43,26 Apr 2018,European Championships Tel Aviv 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_m_0066_0018
11,1,GUSIC Marko,CULLHAJ Indrit,100,10,00:00,26 Apr 2018,European Championships Tel Aviv 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_m_0066_0004
12,0,GUSIC Marko,GANBOLD Kherlen,0,100,00:42,6 Apr 2018,Grand Prix Antalya 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_tur2018_m_0066_0033
13,1,GUSIC Marko,VALOIS Jacob,100,0,01:01,24 Mar 2018,Continental Cup Sarajevo 2018,-66 kg,Bronze,False,
14,1,GUSIC Marko,KLACAR Robert,100,10,02:07,24 Mar 2018,Continental Cup Sarajevo 2018,-66 kg,Repechage Round 3,False,
15,1,GUSIC Marko,SIMSEK Ibrahim,100,0,01:23,24 Mar 2018,Continental Cup Sarajevo 2018,-66 kg,Repechage Round 2,False,
16,1,GUSIC Marko,GEGIC HUSEIN,100,0,05:00,24 Mar 2018,Continental Cup Sarajevo 2018,-66 kg,Repechage Round 1,False,
17,0,GUSIC Marko,COSTRU Adrian,0,100,05:34,24 Mar 2018,Continental Cup Sarajevo 2018,-66 kg,Round 1,False,
18,0,GUSIC Marko,ZAHARIA Vadim,0,10,05:18,15 Jul 2017,Continental Cup Paks 2017,-66 kg,Round 1,False,
19,0,GUSIC Marko,KALASHAOV Zaur,0,10,05:00,29 Apr 2017,Continental Cup Sarajevo 2017,-66 kg,Round 2,False,
20,0,GUSIC Marko,ROSEMARIN Ran,0,10,05:00,29 Apr 2017,Continental Cup Sarajevo 2017,-66 kg,Repechage Round 1,False,
21,0,GUSIC Marko,JURAKIC Denis,0,100,00:55,1 Apr 2017,Continental Cup Dubrovnik 2017,-66 kg,Round 1,False,
22,0,GUSIC Marko,SCHEIBEL Manuel,0,10,05:00,11 Nov 2016,European Championships Tel Aviv 2016,-66 kg,Round 3,False,
23,1,GUSIC Marko,SCHIPPER Roy,1,0,05:00,11 Nov 2016,European Championships Tel Aviv 2016,-66 kg,Round 2,False,
24,0,GUSIC Marko,AZEMA Kevin,0,100,03:35,8 Oct 2016,Continental Cup Belgrade 2016,-66 kg,Repechage Round 2,False,
25,0,GUSIC Marko,VIERU Denis,0,11,05:00,8 Oct 2016,Continental Cup Belgrade 2016,-66 kg,Round 2,False,
26,1,GUSIC Marko,DOBRANOWSKI Bartosz,11,0,05:00,8 Oct 2016,Continental Cup Belgrade 2016,-66 kg,Round 1,False,
27,0,GUSIC Marko,CASTAGNOLA Simone,1,10,05:00,20 Aug 2016,Continental Cup Ploiesti 2016,-60 kg,Round 2,False,
28,1,GUSIC Marko,CONSTANTIN Marius,100,0,02:02,20 Aug 2016,Continental Cup Ploiesti 2016,-60 kg,Round 1,False,
29,0,GUSIC Marko,LESYUK Artem,0,11,05:00,9 Jul 2016,Continental Cup Paks 2016,-60 kg,Repechage Round 3,False,
30,0,GUSIC Marko,PLAFKY Moritz,0,110,01:53,9 Jul 2016,Continental Cup Paks 2016,-60 kg,Round 3,False,
31,1,GUSIC Marko,BOUDA Romaric Wend-Yam,100,0,05:00,9 Jul 2016,Continental Cup Paks 2016,-60 kg,Repechage Round 2,False,
32,1,GUSIC Marko,KOZMA Akos,10,0,05:00,9 Jul 2016,Continental Cup Paks 2016,-60 kg,Round 2,False,
33,0,GUSIC Marko,VAN HARTEN Matthijs,0,101,02:55,28 May 2016,Continental Cup Leibnitz 2016,-60 kg,Round 2,False,
34,1,GUSIC Marko,BOUDA Romaric Wend-Yam,100,10,00:00,28 May 2016,Continental Cup Leibnitz 2016,-60 kg,Round 1,False,
35,0,GUSIC Marko,WALA Adrian,0,10,05:00,2 Apr 2016,Continental Cup Dubrovnik 2016,-60 kg,Bronze,False,
36,0,GUSIC Marko,GARBACIK Bartlomiej,0,101,04:23,2 Apr 2016,Continental Cup Dubrovnik 2016,-60 kg,Semi-Final,False,
37,1,GUSIC Marko,GROELL Matthieu,101,0,03:58,2 Apr 2016,Continental Cup Dubrovnik 2016,-60 kg,Quarter-Final,False,
38,1,GUSIC Marko,NIKCEVIC Vuk,101,0,03:57,19 Mar 2016,Continental Cup Sarajevo 2016,-60 kg,Bronze,False,
39,0,GUSIC Marko,BARTHA Akos,0,100,00:47,19 Mar 2016,Continental Cup Sarajevo 2016,-60 kg,Semi-Final,False,
40,1,GUSIC Marko,KOPUZ Abdullatif,101,0,00:00,19 Mar 2016,Continental Cup Sarajevo 2016,-60 kg,Quarter-Final,False,
41,1,GUSIC Marko,GROELL Matthieu,100,0,02:34,19 Mar 2016,Continental Cup Sarajevo 2016,-60 kg,Round 2,False,
42,0,GUSIC Marko,YANAKOV Borislav,1,11,05:00,26 Sep 2015,Continental Cup Belgrade 2015,-60 kg,Bronze,False,
43,1,GUSIC Marko,KOEBERLIN Christoph,100,0,00:27,26 Sep 2015,Continental Cup Belgrade 2015,-60 kg,Repechage Round 3,False,
44,1,GUSIC Marko,KOPONEN Otto,100,0,04:36,26 Sep 2015,Continental Cup Belgrade 2015,-60 kg,Repechage Round 2,False,
45,0,GUSIC Marko,GERCHEV Yanislav,0,101,03:42,26 Sep 2015,Continental Cup Belgrade 2015,-60 kg,Round 2,False,
46,1,GUSIC Marko,KUIJPERS Jens,13,0,05:00,26 Sep 2015,Continental Cup Belgrade 2015,-60 kg,Round 1,False,
47,0,GUSIC Marko,VARGAS Ryan,1,110,03:40,5 Aug 2015,World Championships Sarajevo 2015,-60 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_cad2015_m_0060_0042
48,0,GUSIC Marko,KOZMA Akos,0,11,05:00,3 Jul 2015,European Championships Sofia 2015,-60 kg,Round 2,False,
49,0,GUSIC Marko,ABDULLOEV Dhzamoliddin,0,100,03:11,9 May 2015,Continental Cup Cluj Napoca 2015,-60 kg,Repechage Round 4,False,
0,0,WU Zhiqiang,RYSMAMBETOV Bektur,10,110,01:06,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0014
1,0,WU Zhiqiang,MARUYAMA Joshiro,0,100,00:21,29 Aug 2018,Asian Championships Jakarta 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/jua_sen2018_m_0066_0023
2,1,WU Zhiqiang,KOSSEKOV Muhammet,100,0,05:33,29 Aug 2018,Asian Championships Jakarta 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/jua_sen2018_m_0066_0014
3,0,WU Zhiqiang,AN Baul,0,100,00:27,25 May 2018,Grand Prix Hohhot 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_m_0066_0033
4,0,WU Zhiqiang,ZOURDANI Houd,0,100,02:08,10 Feb 2018,Grand Slam Paris 2018,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_m_0066_0062
5,0,WU Zhiqiang,LE BLOUCH Kilian,0,100,00:00,10 Feb 2018,Grand Slam Paris 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_m_0066_0060
6,1,WU Zhiqiang,MOGOPA Gavin,100,0,01:19,10 Feb 2018,Grand Slam Paris 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_m_0066_0056
7,1,WU Zhiqiang,CHIBANA Charles,100,0,00:38,10 Feb 2018,Grand Slam Paris 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_m_0066_0047
8,0,WU Zhiqiang,ZHUMAKANOV Yeldos,0,10,05:00,26 May 2017,Asian Championships Hong Kong 2017,-66 kg,Round 2,False,
9,1,WU Zhiqiang,LEONG Ka in,100,0,01:00,26 May 2017,Asian Championships Hong Kong 2017,-66 kg,Round 1,False,
10,0,WU Zhiqiang,ABDULZHALILOV Abdula,0,100,00:59,18 Nov 2016,Grand Prix Qingdao 2016,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_chn2016_m_0066_0003
0,0,MANZI Elios,BALKAROV Alim,0,100,00:24,2 Nov 2018,European Championships Gyor 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/eju_u23_2018_m_0066_0024
1,1,MANZI Elios,MARANDIAN Karo,10,0,05:00,2 Nov 2018,European Championships Gyor 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/eju_u23_2018_m_0066_0016
2,1,MANZI Elios,CARGNIN Daniel,10,0,06:27,12 Oct 2018,Grand Prix Cancun 2018,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_mex2018_m_0066_0034
3,1,MANZI Elios,SCHEIBEL Manuel,100,0,03:07,12 Oct 2018,Grand Prix Cancun 2018,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_mex2018_m_0066_0030
4,0,MANZI Elios,PULIAEV Mikhail,0,10,04:00,12 Oct 2018,Grand Prix Cancun 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_mex2018_m_0066_0027
5,1,MANZI Elios,POSTIGOS Juan,100,0,02:32,12 Oct 2018,Grand Prix Cancun 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_mex2018_m_0066_0022
6,1,MANZI Elios,MENDEZ Ulises,110,0,02:27,12 Oct 2018,Grand Prix Cancun 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_mex2018_m_0066_0012
7,0,MANZI Elios,VIERU Denis,0,100,00:04,27 Jul 2018,Grand Prix Zagreb 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_m_0066_0043
8,1,MANZI Elios,SHIKHALIZADA Nijat,10,0,01:14,27 Jul 2018,Grand Prix Zagreb 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_m_0066_0022
9,0,MANZI Elios,ABDULZHALILOV Abdula,0,100,01:16,25 May 2018,Grand Prix Hohhot 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_m_0066_0037
10,0,MANZI Elios,KYRGYZBAYEV Gusman,0,100,01:20,28 Aug 2017,World Championships Budapest 2017,-60 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0060_0048
11,1,MANZI Elios,SZABO Csaba,100,0,04:11,28 Aug 2017,World Championships Budapest 2017,-60 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0060_0031
12,0,MANZI Elios,BEN DAVID Daniel,0,10,05:00,3 Jun 2017,European Open Bucharest 2017,-60 kg,Final,False,
13,1,MANZI Elios,MANQUEST Vincent,20,0,03:51,3 Jun 2017,European Open Bucharest 2017,-60 kg,Semi-Final,False,
14,1,MANZI Elios,DI LORETO Carmine maria,0,0,06:17,3 Jun 2017,European Open Bucharest 2017,-60 kg,Quarter-Final,False,
15,1,MANZI Elios,FIKRI Kamal,20,0,05:00,3 Jun 2017,European Open Bucharest 2017,-60 kg,Round 2,False,
16,0,MANZI Elios,KIM Won Jin,0,1,05:00,6 Aug 2016,Olympic Games Rio de Janeiro 2016,-60 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/oly2016_m_0060_0033
17,1,MANZI Elios,IBRAYEV Rustam,2,0,05:00,13 May 2016,Grand Prix Almaty 2016,-60 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gp_kaz2016_m_0060_0067
18,1,MANZI Elios,LUTFILLAEV Sharafuddin,1,0,05:00,13 May 2016,Grand Prix Almaty 2016,-60 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_kaz2016_m_0060_0064
19,1,MANZI Elios,TELMANOV Askhat,100,0,02:26,13 May 2016,Grand Prix Almaty 2016,-60 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_kaz2016_m_0060_0060
20,1,MANZI Elios,REINVALL Juho,100,0,03:56,13 May 2016,Grand Prix Almaty 2016,-60 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gp_kaz2016_m_0060_0056
21,1,MANZI Elios,LIMARE Vincent,100,0,04:20,13 May 2016,Grand Prix Almaty 2016,-60 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_kaz2016_m_0060_0047
22,0,MANZI Elios,BESTAEV Otar,0,100,00:00,6 May 2016,Grand Slam Baku 2016,-60 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_aze2016_m_0060_0004
23,1,MANZI Elios,PAPINASHVILI Amiran,0,0,05:00,21 Apr 2016,European Championships Kazan 2016,-60 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/eju_sen2016_m_0060_0034
24,0,MANZI Elios,SAFAROV Orkhan,0,100,00:00,21 Apr 2016,European Championships Kazan 2016,-60 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/eju_sen2016_m_0060_0031
25,1,MANZI Elios,DAVTYAN Hovhannes,100,1,04:12,21 Apr 2016,European Championships Kazan 2016,-60 kg,Quarter-Final,False,
26,1,MANZI Elios,LIMARE Vincent,0,0,05:00,21 Apr 2016,European Championships Kazan 2016,-60 kg,Round 2,False,
27,1,MANZI Elios,SICCARDI Yann,11,0,05:00,21 Apr 2016,European Championships Kazan 2016,-60 kg,Round 1,False,
28,0,MANZI Elios,OZLU Bekir,0,100,04:08,19 Feb 2016,Grand Prix Dusseldorf 2016,-60 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gp_ger2016_m_0060_0054
29,1,MANZI Elios,GERCHEV Yanislav,0,0,00:00,19 Feb 2016,Grand Prix Dusseldorf 2016,-60 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_ger2016_m_0060_0044
30,1,MANZI Elios,ENGLMAIER Tobias,101,10,02:01,19 Feb 2016,Grand Prix Dusseldorf 2016,-60 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_ger2016_m_0060_0023
31,0,MANZI Elios,ZAMANOV Elbrus,0,110,02:24,30 Jan 2016,European Open Sofia 2016,-60 kg,Final,False,
32,1,MANZI Elios,PANTANO Angelo,100,0,01:48,30 Jan 2016,European Open Sofia 2016,-60 kg,Semi-Final,False,
33,1,MANZI Elios,GADZHIEV Sakhavat,10,0,05:00,30 Jan 2016,European Open Sofia 2016,-60 kg,Quarter-Final,False,
34,1,MANZI Elios,BILICHENKO Denys,10,0,05:00,30 Jan 2016,European Open Sofia 2016,-60 kg,Round 3,False,
35,1,MANZI Elios,TSJAKADOEA Tornike,1,0,05:00,30 Jan 2016,European Open Sofia 2016,-60 kg,Round 2,False,
36,0,MANZI Elios,TSAI Ming Yen,0,1,05:00,22 Oct 2014,World Championships Ft. Lauderdale 2014,-60 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_jun2014_m_0060_0026
0,0,SANCHO CHINCHILA Ian,AN Baul,0,100,02:57,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0093
1,1,SANCHO CHINCHILA Ian,ALHASSANE Ismael,100,0,00:41,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0058
2,0,SANCHO CHINCHILA Ian,VALDERRAMA Ricardo,0,100,05:26,21 Apr 2018,Panamerican Championships San Jose 2018,-66 kg,Round 2,False,
3,1,SANCHO CHINCHILA Ian,ROGEL Jonathan,100,0,03:24,21 Apr 2018,Panamerican Championships San Jose 2018,-66 kg,Round 1,False,
4,0,SANCHO CHINCHILA Ian,ZANTARAIA Georgii,0,20,00:00,28 Aug 2017,World Championships Budapest 2017,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0066_0112
5,1,SANCHO CHINCHILA Ian,CARLOS JUNIOR Artur,10,0,00:00,28 Aug 2017,World Championships Budapest 2017,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0066_0095
6,0,SANCHO CHINCHILA Ian,SHMAILOV Baruch,0,100,00:33,16 Jun 2017,Grand Prix Cancun 2017,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_mex2017_m_0066_0021
7,0,SANCHO CHINCHILA Ian,POSTIGOS Juan,0,100,05:00,28 Apr 2017,Panamerican Championships Panama 2017,-66 kg,Round 1,False,
8,1,SANCHO CHINCHILA Ian,LOPEZ AGUILERA Gustavo eduardo,10,0,05:00,2 Jul 2016,Panamerican Open San Salvador 2016,-66 kg,Bronze,False,
9,0,SANCHO CHINCHILA Ian,VARGAS Ryan,0,0,05:00,2 Jul 2016,Panamerican Open San Salvador 2016,-66 kg,Quarter-Final,False,
10,0,SANCHO CHINCHILA Ian,HERNANDEZ Angel,0,102,00:00,29 Apr 2016,Panamerican Championships Havana 2016,-66 kg,Round 1,False,
11,0,SANCHO CHINCHILA Ian,LISSENS Thomas,0,1,05:00,12 Mar 2016,Panamerican Open Buenos Aires 2016,-66 kg,Round 1,False,
12,0,SANCHO CHINCHILA Ian,GODOY Lucas,0,0,05:00,5 Mar 2016,Panamerican Open Lima 2016,-66 kg,Round 1,False,
13,0,SANCHO CHINCHILA Ian,KARIMOV Tarlan,0,100,00:00,22 Jan 2016,Grand Prix Havana 2016,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_cub2016_m_0066_0004
14,0,SANCHO CHINCHILA Ian,CHAPARRO Jesus,0,101,01:14,4 Dec 2015,Grand Slam Tokyo 2015,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2015_m_0066_0030
15,0,SANCHO CHINCHILA Ian,BOZOROV Asadullo,0,0,05:00,1 Oct 2015,Grand Prix Tashkent 2015,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2015_m_0066_0018
16,0,SANCHO CHINCHILA Ian,SEIDL Sebastian,0,100,00:00,24 Aug 2015,World Championships Astana 2015,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_sen2015_m_0066_0024
17,0,SANCHO CHINCHILA Ian,CESAR Diogo,0,101,04:37,8 Feb 2014,Grand Slam Paris 2014,-66 kg,best 32,True,https://judobase.ijf.org/#/competition/contest/gs_fra2014_m_0066_0038
18,0,SANCHO CHINCHILA Ian,TAKAICHI Kengo,0,101,03:56,7 Dec 2013,Grand Prix Jeju 2013,-66 kg,best 16,False,
19,0,SANCHO CHINCHILA Ian,SANJAASUREN Miyaragchaa,0,10,05:00,26 Aug 2013,World Championships Rio de Janeiro 2013,-66 kg,best 64,False,
20,0,SANCHO CHINCHILA Ian,CUNHA Leandro,0,100,05:00,22 Jun 2013,Panamerican Open San Salvador 2013,-66 kg,best 16,False,
21,1,SANCHO CHINCHILA Ian,CASTILLO Kevin,110,0,05:00,22 Jun 2013,Panamerican Open San Salvador 2013,-66 kg,best 32,False,
22,0,SANCHO CHINCHILA Ian,TAKETA Kyle,0,101,05:00,10 May 2012,World Cup Miami 2012,-66 kg,best 16,False,
23,0,SANCHO CHINCHILA Ian,VALDERRAMA Ricardo,1,10,05:00,27 Apr 2012,Panamerican Championships Montreal 2012,-66 kg,Quarter Final,False,
24,1,SANCHO CHINCHILA Ian,VERDUGO Israel,11,0,05:00,27 Apr 2012,Panamerican Championships Montreal 2012,-66 kg,Repechage,False,
25,0,SANCHO CHINCHILA Ian,BOLEN Bradford,0,100,05:00,27 Apr 2012,Panamerican Championships Montreal 2012,-66 kg,Repechage,False,
26,1,SANCHO CHINCHILA Ian,CHAPARRO Jesus,100,1,05:00,27 Apr 2012,Panamerican Championships Montreal 2012,-66 kg,best 16,False,
27,0,SANCHO CHINCHILA Ian,VALDERRAMA Ricardo,0,100,00:58,16 Jul 2011,World Cup San Salvador 2011,-66 kg,best 16,False,
28,0,SANCHO CHINCHILA Ian,SANTANA Lwilli,1,10,05:00,1 Apr 2011,Panamerican Championships Guadalajara 2011,-66 kg,Repechage,False,
29,0,SANCHO CHINCHILA Ian,FIGUEROA Carlos,0,100,04:50,1 Apr 2011,Panamerican Championships Guadalajara 2011,-66 kg,best 16,False,
30,0,SANCHO CHINCHILA Ian,GANBOLD Kherlen,0,3,04:00,26 Aug 2010,World Cup Miami 2010,-66 kg,best 32,False,
31,0,SANCHO CHINCHILA Ian,ZUNIGA Alejandro,0,100,02:19,26 Jun 2010,World Cup San Salavador 2010,-66 kg,Quarter Final,False,
32,0,SANCHO CHINCHILA Ian,GONZALEZ Fabian,0,100,01:43,26 Jun 2010,World Cup San Salavador 2010,-66 kg,Repechage,False,
33,1,SANCHO CHINCHILA Ian,SALAMANCA Carlos,101,0,02:10,26 Jun 2010,World Cup San Salavador 2010,-66 kg,best 16,False,
34,0,SANCHO CHINCHILA Ian,SANJAASUREN Miyaragchaa,0,110,02:08,29 May 2010,World Cup Belo Horizonte 2010,-66 kg,best 16,False,
35,1,SANCHO CHINCHILA Ian,FONG Jeff,100,0,00:44,29 May 2010,World Cup Belo Horizonte 2010,-66 kg,best 32,False,
36,0,SANCHO CHINCHILA Ian,BOLEN Bradford,0,103,05:00,22 May 2010,Grand Slam Rio de Janeiro 2010,-66 kg,best 32,False,
37,0,SANCHO CHINCHILA Ian,FIGUEROA Carlos,0,101,01:10,8 Apr 2010,Panamerican Championships San Salvador 2010,-66 kg,Semi Final,False,
38,0,SANCHO CHINCHILA Ian,CUNHA Leandro,0,100,01:03,8 Apr 2010,Panamerican Championships San Salvador 2010,-66 kg,Bronze,False,
39,1,SANCHO CHINCHILA Ian,BUEZO Oscar,100,0,00:18,8 Apr 2010,Panamerican Championships San Salvador 2010,-66 kg,Quarter Final,False,
40,1,SANCHO CHINCHILA Ian,NOVOA Felipe,21,2,02:33,8 Apr 2010,Panamerican Championships San Salvador 2010,-66 kg,best 16,False,
0,0,TAMASHIRO Minoru,VALOIS Jacob,0,100,03:08,17 Oct 2018,World Championships Nassau 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_jun2018_m_0066_0006
1,1,TAMASHIRO Minoru,PARICHE Andres,100,0,05:00,7 Jul 2018,Panamerican Championships Cordoba 2018,-66 kg,Bronze,False,
2,0,TAMASHIRO Minoru,MARCELINO Michael,0,100,01:22,7 Jul 2018,Panamerican Championships Cordoba 2018,-66 kg,Semi-Final,False,
3,1,TAMASHIRO Minoru,MONTES DE OCA Emil,100,0,00:21,7 Jul 2018,Panamerican Championships Cordoba 2018,-66 kg,Quarter-Final,False,
